ChEBI ID,ChEBI Name,SMILES,PubChem SID,deltag
169277,Isomucronulatol,O1CC(CC2=C1C=C(O)C=C2)C3=C(O)C(OC)=C(OC)C=C3,"CID: 602152
SID: 85368455",-8.2
180151,Guibourtinidol-7-methyl ether,O1[C@@H]([C@@H](O)CC2=C1C=C(OC)C=C2)C3=CC=C(O)C=C3,"CID: 15549896
SID: 85379166",-8.2
176375,Luteolin rutinoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC(O)=C(O)C=C4)CO[C@@H]5OC([C@H](O)[C@H](O)C5O)C,"CID: 44258082
SID: 85375437",-10.9
196375,5-O-Demethylapulein,O1C=2C(C(=O)C(OC)=C1C=3C(O)=CC(OC)=C(O)C3)=C(O)C(OC)=C(OC)C2,"SID: 85395120
CID: 44259894",-7.9
175931,5-Hydroxyauranetin,O1C=2C(=C(O)C(OC)=C(OC)C2OC)C(=O)C(OC)=C1C3=CC=C(OC)C=C3,"CID: 11079623
SID: 441606191",-7.4
175984,"3,3',4',5,7,8-Hexamethoxyflavone",O1C2=C(C(=O)C(OC)=C1C3=CC(OC)=C(OC)C=C3)C(OC)=CC(OC)=C2OC,"CID: 146093
SID: 85375051",-7.2
181154,5-Methoxyflavone,O1C2=C(C(OC)=CC=C2)C(=O)C=C1C3=CC=CC=C3,"CID: 94525
SID: 85380164",-7.8
189427,Quercitrin Hydrate,O1[C@H]([C@H](O)[C@@H](O)[C@@H](O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)C.O,"CID: 16219923
SID: 85388245",
192422,eupatolin,O1[C@H]([C@H](O)[C@@H](O)[C@@H](O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C(OC)=C(OC)C3)C4=CC(O)=C(O)C=C4)C,"SID: 85391204
CID: 5317290",-10.0
191725,7-O-(4-Hydroxycinnamoyl) astragalin,O1C(C(O)C(O)C(O)C1OC2=C(OC=3C(C2=O)=C(O)C=C(OC(=O)/C=C/C4=CC=C(O)C=C4)C3)C5=CC=C(O)C=C5)CO,"SID: 85390513
CID: 131752827",-10.5
189451,Vitexin rhamnoside,O1[C@]([C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)(C=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC=C(O[C@@H]5O[C@H]([C@H](O)[C@@H](O)[C@H]5O)C)C=C4)[H],"CID: 5488886
SID: 85388269",-11.0
182425,"6-{[5,7-Dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-4H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(OC)=C(O)C=C4)C(O)C(O)C(O)C1C(O)=O,"SID: 85381408
CID: 45782983",-9.7
202014,Actinoflavoside,O=C1C2=C(OC(C1)C3=CC=CC=C3)C(O)=C(O[C@H]4O[C@@H]([C@@H](O)[C@H](C4)NC(=O)[C@@H]([C@H](O)C)C)C)C=C2CO,,-10.1
189772,"3,4,5-trihydroxy-6-{[3,6,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-3,4-dihydro-2H-1-benzopyran-5-yl]oxy}oxane-2-carboxylic acid",O1C(OC=2C3=C(OC(C(O)C3=O)C4=CC(OC)=C(O)C=C4)C=C(O)C2O)C(O)C(O)C(O)C1C(O)=O,"CID: 131835088
SID: 85388589",-9.5
179852,Isocarthamidin 8-glucoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=3OC(CC(=O)C3C(O)=CC2O)C4=CC=C(O)C=C4)CO,"SID: 85378871
CID: 42608115",-9.6
185196,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-({2,3,6-trihydroxy-5-[(2E)-3-(4-hydroxyphenyl)prop-2-enoyl]-4-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl}sulfanyl)ethyl}-C-hydroxycarbonimidoyl)butanoic acid",S(C=1C(O)=C(C(OC2OC(C(O)C(O)C2O)CO)=C(O)C1O)C(=O)/C=C/C3=CC=C(O)C=C3)CC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,"SID: 85384082
CID: 131833012",-9.0
191513,"3',4',5-Trihydroxy-3,7-dimethoxyflavone 5-glucoside",O1C(C(O)C(O)C(O)C1OC=2C3=C(OC(=C(OC)C3=O)C4=CC(O)=C(O)C=C4)C=C(OC)C2)CO,"SID: 85390304
CID: 74978422",-8.9
180765,"6-(2-{5,7-dihydroxy-4-oxo-6,8-bis[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-4H-chromen-2-yl}-4,5-dihydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(C(O)C(O)C(O)C1CO)C=2C(O)=C(C3OC(C(O)C(O)C3O)CO)C(O)=C4C2OC(=CC4=O)C=5C(OC6OC(C(O)C(O)C6O)C(O)=O)=CC(O)=C(O)C5,"CID: 131833367
SID: 85379776",-11.8
179356,4'-O-Methyldavidioside,O1C(C(O)C(O)C(O)C1OC2=C(C(=O)CCC3=CC=C(O)C=C3)C=CC(OC)=C2)CO,"SID: 85378381
CID: 42607669",-8.1
193336,"5,6,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one",O1C(CC(=O)C2=C1C=C(O)C(O)=C2O)C3=CC(OC)=C(O)C=C3,"CID: 131836490
SID: 85392110",-8.6
184643,Hemsleyanoside,O([C@@H]1[C@H](O)C(O)[C@@](OC1)(C2=C(O)C3=C(OC(=CC3=O)C4=CC=C(O)C=C4)C=C2O)[H])[C@@H]5OC([C@H](O)C(O)[C@@H]5O)C,"SID: 459094986
CID: 44257722",-11.2
191485,Chrysin 7-[rhamnosyl-(1->4)-glucoside],O(C1C(O)C(O)C(OC1CO)OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=CC=C4)C5OC(C(O)C(O)C5O)C,"SID: 85390277
CID: 78161769",-10.4
175772,Kanzonol R,O1CC(CC2=C1C=C(O)C=C2OC)C3=C(O)C(=C(OC)C=C3)CC=C(C)C,"CID: 131753027
SID: 85374844",-8.1
176219,Isoswertisin 4'-glucoside,O1C(C(O)C(O)C(O)C1CO)C=2C=3OC(=CC(=O)C3C(O)=CC2OC)C4=CC=C(OC5OC(C(O)C(O)C5O)CO)C=C4,"CID: 74977792
SID: 85375283",-10.4
185408,Apometzgerin,O1C(C=2C=C(OC)C(OC)=C(O)C2)=CC(=O)C=3C1=CC(O)=CC3O,"SID: 85384285
CID: 5488643",-8.9
192035,Peumoside,O1C(C(O)C(O)C(O)C1OC=2C=C(C=3OC=4C(C(=O)C3OC5OCC(O)C(O)C5O)=C(O)C=C(OC)C4)C=CC2O)C,"SID: 85390821
CID: 131752604",-10.0
172830,Brassicoside,O([C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)CO)C3)C5=CC(OC)=C(O)C=C5)CO)[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O)CO,"SID: 85371941
CID: 12302038",-10.1
184656,"[5-(5,7-Dihydroxy-4-oxo-8-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-2-yl)-2-hydroxyphenyl]oxidanesulfonic acid",S(OC=1C=C(C=2OC=3C(OC4OC(C(O)C(O)C4O)CO)=C(O)C=C(O)C3C(=O)C2)C=CC1O)(O)(=O)=O,"SID: 85383564
CID: 74977934",-9.7
168136,Quercetin 3-(6''-malonylgalactoside),O1[C@@H]([C@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)COC(=O)CC(O)=O,"SID: 85367327
CID: 44259118",-9.0
113173,2-[[2-(4-methoxyphenyl)-6-methyl-1-benzopyran-4-ylidene]amino]-4-methylpentanoic acid,CC1=CC2=C(C=C1)OC(=CC2=NC(CC(C)C)C(=O)O)C3=CC=C(C=C3)OC,"SID: 85318496
CID: 3466207",-8.9
191748,8-Hydroxyluteolin 4'-methyl ether 8-glucoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC(O)=C(OC)C=C4)CO,"SID: 85390536
CID: 44258603",-9.5
167531,aromadendrin 7-O-glucoside,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC=2C=C3O[C@@H]([C@@H](O)C(=O)C3=C(O)C2)C4=CC=C(O)C=C4)CO,"SID: 85366746
CID: 10456395",-9.7
197155,"7,4'-Dihydroxy-3,5,6,8-tetramethoxyflavone 4'-glucosyl-(1->3)-galactoside",O(C1C(O)[C@@H](O[C@H](O)[C@@H]1O)OC2=CC=C(C=C2)C=3OC4=C(C(=O)C3OC)C(OC)=C(OC)C(O)=C4OC)[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO,"SID: 85395896
CID: 44260052",-9.5
191696,Isosakuranetin 7-xyloside,O1C(OC=2C=C3OC(CC(=O)C3=C(O)C2)C4=CC=C(OC)C=C4)C(O)C(O)C(O)C1,"SID: 85390484
CID: 74819383",-8.9
184967,6-Hydroxytricetin 5-rhamnoside,O1C([C@H](O)[C@H](O)C(O)[C@@H]1OC=2C3=C(OC(=CC3=O)C4=CC(O)=C(O)C(O)=C4)C=C(O)C2O)C,"SID: 85383860
CID: 44258527",-10.3
191810,Quercetin 3-glucosyl-(1->2)-galactosyl-(1->2)-glucoside,O([C@@H]1OC([C@H](O)[C@H](O)C1O[C@@H]2OC([C@@H](O)[C@H](O)C2O)CO)CO)C3[C@@H](O)[C@H](O)C(O[C@H]3OC4=C(OC=5C(C4=O)=C(O)C=C(O)C5)C6=CC(O)=C(O)C=C6)CO,"SID: 85390597
CID: 44259285",-10.5
207502,"7,3'-di-(gamma,gamma-dimethylallyloxy)-5-hydroxy-4'-methoxyflavone",O=C1C2=C(OC(=C1)C3=CC(OCC=C(C)C)=C(OC)C=C3)C=C(OCC=C(C)C)C=C2O,,-8.4
166617,Epicatechin 3-O-beta-D-glucoside,O1[C@@H](O[C@H]2[C@H](OC=3C(C2)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)C(O)C(O)[C@H](O)C1CO,"SID: 85365857
CID: 44257077",-9.8
188103,Luteolin 3'-methyl ether 7-sulfate,S(OC=1C=C2OC(C3=CC(OC)=C(O)C=C3)=CC(=O)C2=C(O)C1)(O)(=O)=O,"SID: 85386939
CID: 44258211",-8.8
192046,Kaempferol 3-(6''-acetylgalactoside) 7-rhamnoside,O1C(C(O)C(O)C(O)C1OC=2C(=O)C=3C(OC2C4=CC=C(O)C=C4)=CC(OC5OC(C(O)C(O)C5O)C)=CC3O)COC(=O)C,"SID: 85390832
CID: 14353454",-10.2
167112,Quercetin-3-neohesperidoside-7-rhamnoside,O([C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O[C@@H]4O[C@H]([C@H](O)[C@@H](O)[C@H]4O)C)C3)C5=CC(O)=C(O)C=C5)CO)[C@@H]6O[C@H]([C@H](O)[C@@H](O)[C@H]6O)C,"SID: 85366340
CID: 10327769",-10.7
180420,"5,7,2',4'-Tetrahydroxy-3,6,5'-trimethoxyflavone",O1C(C=2C(O)=CC(O)=C(OC)C2)=C(OC)C(=O)C3=C1C=C(O)C(OC)=C3O,"CID: 44259893
SID: 85379433",-8.2
177953,"3-{[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}-5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-one",O1C(OC2C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(OC)=C(O)C=C4)C(O)C(O)C1CO,"SID: 85376996
CID: 131836786",-8.9
191712,"4',8-Dimethylgossypetin 3-glucoside",O1C(C(O)C(O)C(O)C1OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3OC)C4=CC(O)=C(OC)C=C4)CO,"SID: 85390500
CID: 131752227",-9.1
175068,"7-Hydroxy-2',4',5'-trimethoxyisoflavan",O1CC(CC2=C1C=C(O)C=C2)C=3C(OC)=CC(OC)=C(OC)C3,"CID: 14394138
SID: 85374148",-7.7
174869,"5,7-Dihydroxy-4'-methoxy-8-methylflavanone",O1C(CC(=O)C=2C1=C(C(O)=CC2O)C)C3=CC=C(OC)C=C3,"SID: 85373950
CID: 42607960",-9.0
180423,Apuleisin,O1C(C2=C(O)C(O)=C(OC)C=C2)=C(OC)C(=O)C=3C1=CC(OC)=C(O)C3O,"CID: 44259892
SID: 85379436",-8.7
176243,Graveobioside A,O([C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC(O)=C(O)C=C4)CO)[C@@H]5OC[C@@](O)([C@H]5O)CO,"CID: 101248035
SID: 85375307",-10.4
197135,Scoparin 6''-O-glucoside,O1C([C@@H](O)[C@H](O)C(O)[C@@]1(C=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC(OC)=C(O)C=C4)[H])CO[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO,"SID: 85395876
CID: 44258176",-10.7
191978,Quercetin 7-glucuronide 3-rhamnoside,O1C(C(O)C(O)C(O)C1OC=2C(=O)C=3C(OC2C4=CC(O)=C(O)C=C4)=CC(OC5OC(C(O)C(O)C5O)C(O)=O)=CC3O)C,"SID: 85390765
CID: 131751924",-10.6
174882,Isoferreirin,O1CC(C2=C(OC)C=C(O)C=C2)C(=O)C=3C1=CC(O)=CC3O,"SID: 85373963
CID: 156743",-8.3
173303,Kaempferol 3-[apiosyl-(1->2)-galactoside],O(C1C(O)C(O)C(OC1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)CO)C5OCC(O)(C5O)CO,"SID: 85372410
CID: 5465153",-9.6
169370,"3,6-dihydroxy-2-[3-methoxy-4-(sulfooxy)phenyl]-5-sulfino-3,4-dihydro-2H-1-benzopyran-7-olate",S(O)(=O)C=1C=2CC(O)C(OC2C=C(O)C1O)C3=CC(OC)=C(OS(O)(=O)=O)C=C3,"CID: 131834139
SID: 85368548",-8.1
196373,"5,6,5'-Trihydroxy-3,7,2',4'-tetramethoxyflavone",O1C(C=2C(OC)=CC(OC)=C(O)C2)=C(OC)C(=O)C=3C1=CC(OC)=C(O)C3O,"SID: 85395118
CID: 11361284",-8.4
193219,"5,2'-Dihydroxy-7-methoxy-6,8-dimethyl-4',5'-methylenedioxyflavan",O1C(CCC2=C1C(=C(OC)C(=C2O)C)C)C3=CC=4OCOC4C=C3O,"CID: 44257195
SID: 85391993",-9.7
169052,Isomollupentin,O1[C@](C(O)[C@@H](O)[C@@H](O)C1)(C2=C(O)C3=C(OC(=CC3=O)C4=CC=C(O)C=C4)C=C2O)[H],"CID: 44257652
SID: 441288681",-10.1
189738,formononetin 7-glucuronide,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC2=CC=3OC(=CC(=O)C3C=C2)C4=CC=C(OC)C=C4)C(O)=O,"CID: 101220281
SID: 85388555",-9.3
174551,Gancaonin X,O1CC(CC=2C1=CC=3OC(C=CC3C2)(C)C)C4=C(O)C=C(OC)C=C4,"SID: 85373647
CID: 101666683",-9.6
197236,Ikarisoside C,O([C@@H]1[C@H](O)[C@@H](O)[C@@H](O[C@H]1OC=2C(=O)C3=C(OC2C4=CC=C(O)C=C4)C(=C(O[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)CO)C=C3O)CC=C(C)C)C)[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O)CO,"SID: 85395975
CID: 13964057",-10.3
187059,Luteolin 7-gentiobioside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC(O)=C(O)C=C4)CO[C@@H]5OC([C@H](O)[C@H](O)C5O)CO,"SID: 85385909
CID: 44258084",-10.9
191801,Kaempferol 5-glucoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C3=C(OC(=C(O)C3=O)C4=CC=C(O)C=C4)C=C(O)C2)CO,"SID: 85390588
CID: 44258916",-9.6
175018,Sylpin,O1C2=C(C(=O)C(OC)=C1C3=CC=C(O)C=C3)C(O)=C(O)C=C2C,"CID: 44258710
SID: 85374098",-8.6
143037,Quercetin 3-neohesperidoside,O([C@@]1([C@@](O)([C@](O)([C@](O[C@]1(OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)[H])(CO)[H])[H])[H])[H])[C@@]5(O[C@]([C@@]([C@]([C@]5(O)[H])(O)[H])(O)[H])(C)[H])[H],"SID: 85342684
CID: 137333874",-10.4
184649,"Quercetin 3,3'-dimethyl ether 7-glucoside",O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=C(OC)C(=O)C3=C(O)C2)C4=CC(OC)=C(O)C=C4)CO,"SID: 85383558
CID: 44259680",-9.3
185658,5-O-Methylhoslundin,O1C=2C(=C(OC)C(=C(OC)C2)C=3C(=O)C(OC)=C(OC3)C)C(=O)C=C1C4=CC=CC=C4,"SID: 85384522
CID: 15726099",-8.9
174457,Caryatin,O1C2=C(C(=O)C(OC)=C1C3=CC(O)=C(O)C=C3)C(OC)=CC(O)=C2,"SID: 85373553
CID: 5489501",-8.2
176124,Loquatoside,O(C1C(OC=2C(C1O)=C(O)C=C(O)C2)C3=CC(O)=C(O)C=C3)[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O,"CID: 156269
SID: 85375188",-10.2
168769,Acacetin 7-rhamnosyl-(1->2)-glucosyl-(1->2)-glucosyl-(1->2)-glucoside,O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC2[C@@H](O)[C@H](O)C(O[C@H]2OC=3C=C4OC(=CC(=O)C4=C(O)C3)C5=CC=C(OC)C=C5)CO)CO)[C@@H]6OC([C@@H](O)[C@H](O)C6O[C@@H]7OC([C@H](O)C(O)[C@@H]7O)C)CO,"SID: 85367954
CID: 44257902",-10.6
174588,6-O-Methylequol,O1C[C@@H](CC=2C1=CC(O)=C(OC)C2)C3=CC=C(O)C=C3,"SID: 85373683
CID: 131753187",-7.8
184880,"2',4',4-Trihydroxy-3'-prenylchalcone 4'-O-glucoside",O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC2=C(CC=C(C)C)C(O)=C(C=C2)C(=O)/C=C/C3=CC=C(O)C=C3)CO,"SID: 85383778
CID: 42607528",-8.9
175395,"5'-Hydroxy-3',4',7,8-tetramethoxyflavan",O1C(CCC2=C1C(OC)=C(OC)C=C2)C=3C=C(OC)C(OC)=C(O)C3,"CID: 75072281
SID: 85374473",-7.6
177697,Faralateroside,O([C@H]1[C@@H](O)[C@@H](O[C@H]([C@@H]1O)C)OC[C@H]2O[C@@H](OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC=C(O)C=C5)[C@H](O)[C@@H](O)[C@H]2O)[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O)CO,"SID: 85376741
CID: 20055968",-11.4
169819,"5,7-Dihydroxy-3,6,8,4'-tetramethoxyflavone 7-glucosyl-(1->3)-galactoside",O([C@H]1[C@@H](O)C(O[C@@H](OC=2C(OC)=C3OC(=C(OC)C(=O)C3=C(O)C2OC)C4=CC=C(OC)C=C4)C1O)CO)[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO,"CID: 44260051
SID: 85368993",-9.7
184755,"Kaempferol 3-(2'',3''-diacetylrhamnoside)-7-rhamnoside",O1C([C@H](O)C(OC(=O)C)[C@H](OC(=O)C)[C@@H]1OC=2C(=O)C=3C(OC2C4=CC=C(O)C=C4)=CC(O[C@@H]5OC([C@H](O)C(O)[C@@H]5O)C)=CC3O)C,"SID: 85383656
CID: 44259028",-10.0
169551,Orientin 2''-O-xyloside-6''-ferulate,O1[C@](C(O[C@@H]2OC[C@@H](O)C(O)C2O)C(O)[C@H](O)[C@@H]1COC(=O)/C=C/C3=CC(OC)=C(O)C=C3)(C=4C=5OC(=CC(=O)C5C(O)=CC4O)C6=CC(O)=C(O)C=C6)[H],"CID: 44257950
SID: 85368728",-10.7
175909,Kanzonol N,O1CC(CC=2C1=C(C(O)=CC2OC)C=O)C3=C(O)C(=C(O)C=C3)CC=C(C)C,"CID: 131753028
SID: 85374978",-8.5
196367,"5,7,4'-Trihydroxy-3,6,3',5'-tetramethoxyflavone",O1C(C2=CC(OC)=C(O)C(OC)=C2)=C(OC)C(=O)C3=C1C=C(O)C(OC)=C3O,"SID: 85395112
CID: 44258044",-7.8
178577,Shanciol,O1[C@@H]([C@@H](O)CC2=C3CCC4=C(C3=C(OC)C=C12)C=CC(O)=C4)C5=CC(OC)=C(O)C=C5,"SID: 85377609
CID: 44257051",-9.9
168548,Kaempferol 3-(2''-caffeylglucoside)-7-rhamnoside,O1C([C@@H](O)C(O)C(OC(=O)/C=C/C2=CC(O)=C(O)C=C2)[C@@H]1OC=3C(=O)C=4C(OC3C5=CC=C(O)C=C5)=CC(O[C@@H]6OC([C@H](O)[C@H](O)C6O)C)=CC4O)CO,"CID: 44258883
SID: 85367736",-10.9
199045,Chlorflavonin A,ClC1=C(O)C(C=2OC3=C(OC)C(OC)=CC(=C3C(C2OC)=O)O)=CC(=C1)O,,-8.2
192562,"5,6,7-trihydroxy-2-(4-methoxyphenyl)-4H-chromen-4-one",O1C2=C(C(=O)C=C1C3=CC=C(OC)C=C3)C(O)=C(O)C(O)=C2,"SID: 85391344
CID: 11174076",-8.5
168528,Catechin-4-ol 3-O-beta-D-galactopyranoside,O([C@@H]1OC([C@H](O)C(O)C1O)CO)[C@@H]2[C@H](OC=3C(C2O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4,"CID: 44257153
SID: 85367716",-9.9
191048,"Herbacetin-3,8-diglucopyranoside",O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC=2C=3OC(=C(O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)CO)C(=O)C3C(O)=CC2O)C5=CC=C(O)C=C5)CO,"SID: 85389843
CID: 5491604",-10.0
169167,Luteolin 7-(6''-malonylneohesperidoside),O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC(O)=C(O)C=C4)COC(=O)CC(O)=O)[C@@H]5OC([C@H](O)[C@H](O)C5O)C,"CID: 44258112
SID: 85368345",-10.1
192023,Kaempferol 3-O-glucosyl-(1->2)-rhamnoside,O(C1C(O)C(O)C(OC1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)C)C5OC(C(O)C(O)C5O)CO,"SID: 85390809
CID: 74978069",-10.2
186990,Desmosflavanone II,O1[C@@H](CC(=O)C=2C1=C(C(O)=C(C2OC)C)C=O)C3=CC=CC=C3,"SID: 85385842
CID: 503268",-8.4
94005,"3,6-dimethoxy-2-phenyl-1-benzopyran-4-one",COC1=CC2=C(C=C1)OC(=C(C2=O)OC)C3=CC=CC=C3,"SID: 329740244
CID: 676292",-7.8
182307,"6-(5,6-Dihydroxy-4-oxo-2-phenylchromen-7-yl)oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC=2C=C3OC(=CC(=O)C3=C(O)C2O)C4=CC=CC=C4)C(O)C(O)C(O)C1C(O)=O,"SID: 85381293
CID: 3807559",-9.5
193211,Naringenin 4'-O-alpha-L-rhamnopyranoside,O1C([C@H](O)C(O)[C@H](O)[C@@H]1OC2=CC=C([C@H]3OC=4C(C(=O)C3)=C(O)C=C(O)C4)C=C2)C,"CID: 42607919
SID: 85391985",-9.7
139417,Keioside,O1C(C(O)C(O)C(O)C1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(OC)=C(O)C=C4)COC5OC(C(O)C(O)C5O)C,"SID: 85339104
CID: 6223069",-10.3
191789,6''-Caffeoylisoorientin,O1C(C(O)C(O)C(O)C1COC(=O)/C=C/C2=CC(O)=C(O)C=C2)C3=C(O)C4=C(OC(=CC4=O)C5=CC(O)=C(O)C=C5)C=C3O,"SID: 85390576
CID: 131751355",-10.8
189229,Hoslundal,O1C=2C(=C(O)C(=C(OC)C2)CC=O)C(=O)C=C1C3=CC=CC=C3,"CID: 15726097
SID: 85388048",-8.2
185185,"Scutellarein 7,4'-dimethyl ether 6-glucoside",O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C(O)=C3C(OC(=CC3=O)C4=CC=C(OC)C=C4)=CC2OC)CO,"SID: 85384071
CID: 44258444",-9.1
193268,Annulatin,O1C(C2=CC(O)=C(O)C(O)=C2)=C(OC)C(=O)C=3C1=CC(O)=CC3O,"CID: 44259709
SID: 85392042",-9.1
187217,"3-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-sulfino-3,4-dihydro-2H-1-benzopyran-5-olate",S(O)(=O)C=1C=C2OC(C(O)CC2=C([O-])C1)C3=CC(O)=C(OC)C=C3,"SID: 85386067
CID: 131834261",-8.4
188968,"7-Hydroxy-3',4'-methylenedioxyflavan 7-O-beta-D-glucopyranoside",O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC2=CC=3O[C@@H](CCC3C=C2)C4=CC=5OCOC5C=C4)CO,"SID: 85387790
CID: 44257175",-10.0
184405,"2-[(7-{[4,5-dihydroxy-6-(hydroxymethyl)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-yl)oxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl (2E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoate",O(C1C(O)C(O)C(OC1OC=2C=C3OC(=C(OC4OC(C(O)C(O)C4OC(=O)/C=C/C5=CC(OC)=C(O)C(OC)=C5)CO)C(=O)C3=C(O)C2)C6=CC=C(O)C=C6)CO)C7OC(C(O)C(O)C7O)CO,"SID: 85383341
CID: 131752462",-10.6
187985,Apigenin 7-(6''-methylglucuronide),O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(O)C=C4)C(OC)=O,"SID: 85386823
CID: 44257802",-9.5
186423,Gossypetin 3-glucoside,O1[C@@H]([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3O)C4=CC(O)=C(O)C=C4)CO,"SID: 85385280
CID: 44259979",-10.0
183907,Camelliaside b,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC=C(O)C=C5)CO[C@@H]6O[C@H]([C@H](O)[C@@H](O)[C@H]6O)C,"SID: 85382860
CID: 25115190",-11.1
169851,5-Carboxypyranopelargonidin 3-O-beta-glucopyranoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C3=C4C(OC2C5=CC=C(O)C=C5)=CC(=[OH+])C=C4OC(=C3)C(O)=O)CO,"CID: 44257038
SID: 85369025",-9.6
